!03511426-n	heelless	0.0	[0]
01158872-v	use	0.06666666666666643	[0, 0, 0, 0, 0, 0, 34.0, 3.8, 0.0, 0, 0, -37.0]
01158872-v	apply	0.0	[0]
01158872-v	employ	0.0	[0]
01160342-n	penalty	-64.0	[-64.0]
01160370-v	put	0.0	[0, 0, 0]
01160729-n	hiding	0.0	[0]
01161087-v	waste	-32.0	[-34.0, -30.0]
01162406-a	subtle	-47.0	[-48.0, -46.0]
01166093-v	exercise	0.0	[0]
01167146-n	obedience	0.0	[0]
01167981-v	dine	0.0	[0, 0, 0]
01170962-n	fighting	0.0	[0]
01171396-a	hale	34.0	[34.0]
01172139-a	ruddy	64.0	[64.0]
01172139-a	florid	34.0	[34.0]
01173038-n	blow	-43.5	[-34.0, -53.0]
01176431-n	brawl	-64.0	[-64.0]
01177314-v	live in	0.0	[0]
01178565-v	feed	31.0	[31.0]
01182293-v	indulge	64.0	[64.0]
01182654-n	case	0.0	[0, 0, 0]
01183573-v	satisfy	49.0	[34.0, 64.0]
01183573-v	fulfil	34.0	[34.0]
01183573-v	meet	0.0	[0]
01184814-n	proceeding	0.0	[0]
01184932-a	heavy	0.0	[0.0, 0.0, 0, 0]
01188144-v	starve	-53.5	[-42.0, -65.0]
01188342-v	be full	0.0	[0]
01188725-v	want	8.32	[0, 0, 0, 20.8, 20.8]
01188725-v	need	0.0	[0]
01189113-v	need	0.0	[0]
01189282-n	sentence	-64.0	[-64.0]
01190683-a	heavy	-17.0	[-34.0, 0]
01190948-v	enjoy	57.0	[57.0]
01192150-n	verdict	0.0	[0]
01198101-v	smoke	-17.0	[-34.0, 0]
01199009-v	draw	0.0	[0.0, 0.0]
01201271-n	divorce	-26.3	[0, -31.0, -45.0, -34.0, -21.5]
01204557-a	high	20.4	[0, 0, 34.0, 34.0, 34.0]
01205232-a	commanding	0.0	[0]
01206218-v	touch	0.0	[0, 0, 0, 0]
01206318-a	upper	0.0	[0, 0, 0]
01206474-a	low	-12.0	[0, -48.0, 0, 0]
01207402-v	pick up	0.0	[0, 0, 0]
01207527-v	touch	0.0	[0]
01207546-a	under	0.0	[0, 0]
01207609-n	aid	36.699999999999996	[34.0, 34.0, 42.1]
01207609-n	help	30.02962962962963	[34.0, 0, 37.2, 46.0, 46.0, 37.2, -6.399999999999999, 37.2, 39.06666666666667]
01207609-n	assistance	33.73333333333333	[34.0, 33.6, 33.6]
01207817-v	break in	-34.0	[-34.0]
01209135-v	strike	34.0	[34.0]
01209576-n	service	32.0	[0, 64.0]
01210854-a	high	-58.0	[-58.0]
01211455-v	paw	-32.0	[-32.0]
01211667-n	consolation	64.0	[64.0]
01212024-v	lay one's hands upon	0.0	[0]
01212024-v	lay hands on	50.0	[50.0]
01212095-a	last	0.0	[0, 0]
01212230-v	run	0.0	[0, 0]
01212469-a	low	0.0	[0, 0]
01212572-v	seize	-25.5	[-34.0, -34.0, 0, -34.0]
01214265-v	take	0.0	[0, 0, 0, 0]
01215137-v	arrest	-33.4	[-34.0, -28.0, -43.0, -62.0, 0]
01215421-a	low	0.0	[0.0, 0.0, 0.0, 0.0]
01215421-v	catch	21.333333333333332	[0, 0, 64.0]
01215421-v	get	0.0	[0.0]
01215935-a	deep	0.25625000000000053	[-34.0, 0.0, 34.35, 0.6750000000000007]
01216004-v	grasp	0.0	[0, 0]
01216331-v	cling	0.0	[0.0]
01216670-v	hold	0.0	[0, 0, 0, 0]
01217043-v	hold up	0.0	[0]
01217859-n	employment	0.0	[0]
01219004-v	prop	0.0	[0]
01219993-v	steady	34.0	[34.0]
01220303-v	cling to	0.0	[0, 0]
01220303-v	clutch	0.0	[0]
01222328-v	clasp	0.0	[0, 0]
01222360-a	honest	36.5	[36.5]
01222485-v	unclasping	0.0	[0]
01224914-n	insolence	-34.0	[-34.0]
01225215-v	turn	0.0	[0]
01225397-n	outrage	0.0	[0]
01225398-a	truthful	41.5	[34.0, 49.0]
01225398-a	true	29.5	[29.5]
01226240-a	honourable	64.0	[64.0]
01227190-n	pardon	0.0	[0]
01227675-v	penetrate	-34.0	[-34.0]
01228235-v	strike	0.0	[0]
01228645-n	attention	7.0	[7.0]
01229826-a	desperate	-42.833333333333336	[-64.5, -64.0, 0]
01229826-a	despairing	-79.5	[-79.5]
01229976-v	stab	-64.0	[-64.0]
01230153-a	despondent	-64.0	[-64.0]
01230616-a	helpless	-29.5	[-29.5]
01230710-v	incite	-60.0	[-60.0]
01232684-n	visit	0.0	[0]
01232842-n	visit	0.0	[0]
01233156-n	visit	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
01233802-n	presence	0.0	[0, 0, 0]
01234030-a	upright	0.0	[0]
01236164-v	hit	-34.0	[-34.0]
01236164-v	strike	0.0	[0]
01237398-v	clap	-34.0	[-34.0]
01237901-v	miss	-34.0	[-34.0]
01238343-a	bent	-22.0	[0, -44.0]
01239040-a	prostrate	0.0	[0]
01239862-v	pull down	0.0	[0]
01240308-v	knock against	-34.0	[-34.0]
01242489-a	inhospitable	-64.0	[-64.0]
01243825-a	hospitable	45.333333333333336	[45.333333333333336]
01244846-a	aggressive	-34.0	[-34.0]
01246926-n	ambush	-30.5	[0, -61.0]
01247240-a	hot	0.0	[0]
01247426-v	cock	-37.0	[-34.0, -40.0]
01247804-v	tap	0.0	[0]
01248752-n	re-marriage	-34.0	[-34.0]
01249724-v	rub	0.0	[0, 0, 0, 0, 0]
01251128-a	cold	-16.416666666666668	[-34.0, 0, 0.0, -32.5, -32.0, 0]
01252399-a	bleak	0.0	[0]
01252399-a	raw	-34.0	[-34.0]
01253621-v	roughen	-32.0	[-32.0]
01256735-a	fiery	-48.0	[-48.0]
01257612-a	cold	-45.0	[-34.0, -47.0, -54.0]
01258302-v	fell	-8.5	[0, -34.0, 0, 0]
01258617-a	human	0.0	[0]
01260867-n	excitement	34.0	[34.0]
01261293-n	thrill	17.0	[34.0, 0]
01263013-a	brutal	-74.16666666666667	[-82.0, -45.5, -95.0]
01263013-a	savage	-63.0	[-62.0, -64.0]
01263013-a	cruel	-95.0	[-95.0]
01263971-a	cold	-34.0	[-34.0]
01263971-a	cold-blooded	-33.5	[-33.0, -34.0]
01264050-n	reference	0.0	[0, 0]
01265308-a	comic	61.75	[64.0, 59.5]
01266092-a	ironical	-47.5	[-47.5]
01270175-a	hurried	-34.0	[-34.0]
01270486-a	quick	0.0	[0]
01275562-a	important	36.675	[34.0, 0, 34.0, 34.0, 64.0, 42.8, 35.3, 49.3]
01275762-v	score	0.0	[0]
01276150-a	essential	11.333333333333334	[34.0, 0, 0]
01277426-a	main	0.0	[0.0, 0.0]
01277426-a	principal	0.0	[0.0]
01277784-v	furrow	-34.0	[-34.0]
01277784-v	wrinkle	0.0	[0]
01277974-v	fold	0.0	[0, 0.0]
01277974-v	fold up	34.0	[34.0]
01278423-a	grave	-34.0	[-34.0]
01278818-a	great	37.239999999999995	[49.099999999999994, 0.0, 31.0, 55.0, 51.099999999999994]
01279611-a	serious	-49.0	[-34.0, -64.0]
01280014-v	twist	0.0	[0]
01280908-a	trivial	0.0	[0]
01280908-a	little	0.0	[0]
01282921-a	sensational	74.5	[74.5]
01283208-v	wrap	0.0	[0]
01284212-a	striking	49.0	[49.0]
01284836-a	formidable	13.875	[72.5, 0, -34.0, 17.0]
01284908-v	undo	-17.0	[0, -34.0]
01285376-a	magnificent	64.0	[64.0]
01286913-v	tie up	0.0	[0]
01287486-a	evident	0.0	[0.0]
01288201-v	manacle	-64.0	[-64.0]
01288636-v	chain	0.0	[0]
01290255-v	attach	0.0	[0]
01292128-a	inclined	0.0	[0]
01292683-a	fond	34.0	[34.0]
01292885-v	couple	0.0	[0]
01293389-v	match	34.0	[34.0]
01293542-a	averse	-34.0	[-34.0]
01295946-a	out	0.0	[0]
01298668-v	detach	-35.0	[-35.0]
01300187-a	stern	-25.0	[-25.0]
01301410-v	hold	0.0	[0, 0]
01302019-v	keep	0.0	[0]
01303242-v	bind	-34.0	[-34.0]
01307067-a	familiar	0.0	[0]
01307690-a	wise	34.0	[34.0]
01307690-a	knowing	27.0	[27.0]
01308381-v	put back	0.0	[0]
01308894-a	ignorant	-34.0	[-34.0, -34.0]
01309143-v	scrape	0.0	[0]
01311103-v	dig	0.0	[0.0]
01313346-a	unoccupied	0.0	[0]
01313649-a	lonely	-52.75	[-64.0, -64.0, -46.0, -37.0]
01314197-a	ancestral	0.0	[0]
01314197-a	hereditary	0.0	[0]
01314440-v	grope for	0.0	[0]
01314537-a	hereditary	0.0	[0]
01315613-v	look for	0.0	[0, 0, 0]
01315613-v	seek	0.0	[0, 0]
01316401-v	hunt	0.0	[0]
01317723-v	search	0.0	[0]
01317954-a	injured	-64.0	[-64.0, -64.0]
01318330-a	livid	-34.0	[-34.0]
01318741-a	wounded	-55.0	[-34.0, -64.0, -67.0]
01318741-a	hurt	-54.0	[-64.0, -64.0, -34.0]
01318894-n	pet	0.0	[0, 0, 0]
01319874-a	innocent	55.666666666666664	[55.666666666666664]
01322959-a	red-handed	-64.0	[-64.0]
01323449-a	instructive	0.0	[0]
01323958-v	kill	-45.75	[-91.5, 0]
01325536-v	kill	-95.0	[-95.0]
01326198-n	top-knot	0.0	[0]
01330662-a	rolled into one	0.0	[0]
01332730-v	cover	0.0	[0, 0, 0]
01334958-a	clever	44.916666666666664	[64.0, 34.0, 34.0, 47.666666666666664]
01337939-a	deliberate	40.0	[40.0]
01340439-v	secure	0.0	[34.0, -34.0]
01340439-v	fasten	0.0	[0.0, 0, 0, 0, 0]
01340439-v	fix	0.0	[0, 0]
01342237-a	interested	34.0	[34.0]
01342572-a	curious	34.0	[34.0]
01342910-v	bar	-34.0	[-34.0]
01342949-a	indifferent	-32.5	[-32.5]
01343204-v	mount	0.0	[0]
01343610-v	clamp	-34.0	[-34.0, -34.0]
01343892-v	fasten	-4.0	[-4.0]
01343918-a	interesting	39.275	[34.0, 34.0, 34.0, 34.0, 64.0, 34.0, 64.0, 34.0, 0, 60.75000000000001]
01344344-a	entertaining	64.0	[64.0]
01345109-v	close	-6.8	[0, 0, 0, -34.0, 0]
01346003-v	open	5.1	[0, 0, 34.0, 0, 3.4000000000000004, 3.4000000000000004, 0, 0]
01346804-v	open	0.0	[0]
01346978-v	shut	0.0	[0, 0]
01347298-v	confine	-34.0	[-34.0]
01347678-v	shut up	0.0	[0.0]
01347678-v	lock up	-34.0	[-34.0]
01347678-v	lock in	0.0	[0]
01348174-v	lock	-17.0	[0, -34.0]
01348838-v	bolt	-34.0	[-34.0]
01349130-v	wring	-31.0	[-31.0]
01350225-a	outside	0.0	[0, 0]
01350449-v	force	0.0	[0.0]
01353516-a	beetling	-15.0	[-15.0]
01353982-a	sticking out	0.0	[0]
01355518-v	communicate	0.0	[0]
01357027-a	fresh	34.0	[34.0]
01361414-a	glad	38.8125	[34.0, 34.0, 35.0, 42.0, 30.5, 34.0, 34.0, 67.0]
01362684-a	melancholy	0.0	[0]
01363153-a	tragic	-95.5	[-95.0, -95.0, -95.0, -97.0]
01363648-v	put	0.0	[0]
01363936-a	overjoyed	95.0	[95.0]
01364993-a	bitter	-77.0	[-77.0]
01366277-a	sad	-64.0	[-64.0, -64.0]
01367862-v	button	0.0	[0]
01368597-v	straighten	0.0	[0.0]
01368597-v	straighten out	0.0	[0]
01372049-a	kind	62.25	[34.0, 100.0, 37.0, 62.0, 61.0, 79.5]
01373314-a	gentle	64.0	[64.0]
01375831-a	famous	34.0	[34.0]
01376705-a	well-known	34.0	[34.0]
01376705-a	well known	0.0	[0]
01376894-a	unknown	0.0	[0, 0]
01378219-a	understood	0.0	[0, 0]
01380638-v	gather	0.0	[0.0]
01380638-v	pull together	0.0	[0]
01382086-a	large	5.666666666666667	[0, 0, 34.0, 0, 0, 0]
01382086-a	big	15.5	[0, 31.0]
01384438-a	bulky	-34.75	[-34.0, -35.5]
01384439-v	collect	0.0	[0]
01385255-a	enormous	0.0	[0, 0]
01385773-a	giant	0.0	[0]
01386883-a	great	36.55357142857143	[64.0, 0, 64.0, 34.0, 64.0, 64.0, 64.0, 34.0, 34.0, 0, 42.199999999999996, 0.0, 0.0, 42.199999999999996, 0.0, 42.199999999999996, 42.199999999999996, 0, 51.599999999999994, 38.099999999999994, 37.099999999999994, 34.099999999999994, 53.099999999999994, 44.4, 38.099999999999994, 36.599999999999994, 42.199999999999996, 57.4]
01387319-a	immense	0.0	[0, 0]
01387319-a	huge	-1.8461538461538463	[0, 0, 0, 0, 0, 0, 0, -24.0, 0, 0, 0, 0, 0]
01387319-a	vast	0.0	[0]
01388813-v	convulse	-64.0	[-64.0]
01389170-a	massive	34.0	[34.0]
01391351-a	little	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
01391351-a	small	-2.2666666666666666	[-34.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
01392249-a	tiny	0.0	[0, 0]
01397210-v	beat	-64.0	[-64.0]
01398032-v	lash	0.0	[0]
01398919-v	beat	-31.333333333333332	[-64.0, -30.0, 0]
01400562-a	legal	40.0	[40.0]
01402763-a	criminal	-59.5	[-64.0, -55.0]
01404702-a	legible	0.0	[0.0]
01409581-a	like	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
01410223-v	strike	-8.666666666666666	[-34.0, 34.0, -26.0]
01410363-a	unlike	0.0	[0]
01411065-a	same	0.0	[0, 0]
01411085-v	lash	-49.0	[-34.0, -64.0]
01411451-a	likely	28.143749999999997	[34.0, 34.0, 25.35, 27.85, 35.85, 22.7, 22.7, 22.7]
01412415-a	unlikely	-34.0	[-34.0]
01412912-a	last	0.0	[0]
01413247-a	likely	31.175	[34.0, 34.0, 34.0, 22.7]
01413247-a	probable	22.333333333333332	[34.0, 34.0, 34.0, 0, 32.0, 0]
01413871-a	unlikely	0.0	[0]
01415219-a	small	0.0	[0, 0, 0]
01430111-a	logical	15.0	[0, 30.0]
01431112-a	absurd	-33.0	[-33.0]
01433294-v	get	0.0	[0]
01433493-a	long	-0.16666666666666666	[0, 0, 0, 0, 0, 0, 0, 0, -2.0, 0, 0, 0]
01434278-v	take away	0.0	[0]
01434717-a	far	0.0	[0, 0, 0, 0, 0, 0]
01436003-a	short	-0.36363636363636365	[30.0, 0, -34.0, 0, 0, 0, 0, 0, 0, 0, 0]
01437254-v	send	0.0	[0]
01437963-a	long	-1.3043478260869565	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -30.0, 0, 0, 0, 0, 0, 0]
01438902-v	bring	6.071428571428571	[34.0, 8.5, 0.0, 0.0, 0, 0, 0]
01439155-a	prolonged	0.0	[0]
01439190-v	catch	0.0	[0, 0]
01439604-v	recapture	0.0	[0]
01439745-v	snatch	-30.0	[-30.0]
01439784-a	endless	-34.0	[-34.0]
01441382-v	bite	-64.0	[-64.0]
01442186-a	short	0.0	[0, 0]
01442361-v	pierce	-34.0	[-34.0]
01443021-v	drill	0.0	[0.0]
01443097-a	momentary	0.0	[0]
01444022-a	long	0.0	[0, 0]
01444326-v	transfix	0.0	[0]
01445932-v	bite	-17.0	[-34.0, 0]
01446901-v	flourish	34.0	[34.0]
01447257-v	press	0.0	[0, 0, 0]
01447781-a	clenched	-34.0	[-34.0]
01447868-v	wring	0.0	[0]
01448100-v	draw	0.0	[0, 0]
01449564-a	lost	0.0	[0]
01449974-v	carry	0.0	[0, 0, 0]
01450084-a	gone	0.0	[0]
01450178-a	missing	-42.666666666666664	[-34.0, -34.0, -60.0]
01452593-a	loud	-17.0	[-34.0, 0]
01452918-v	tug	0.0	[0]
01453433-v	drag	-32.5	[-31.0, -34.0]
01455412-a	gentle	34.0	[34.0]
01455888-a	low	0.0	[0.0, 0.0]
01458054-a	thin	0.0	[0]
01459755-a	lovely	64.0	[64.0]
01460594-v	sift	0.0	[0]
01461822-a	love	0.0	[0]
01462005-v	mingle	0.0	[0]
01462324-a	beloved	64.0	[64.0]
01462625-a	precious	27.0	[27.0]
01464700-a	fond	43.0	[42.333333333333336, 43.666666666666664]
01465468-a	attached	0.0	[0]
01465472-n	fang	-34.0	[-34.0]
01465668-a	in love	0.0	[0]
01465668-a	infatuated	-64.0	[-64.0]
01466733-v	disarrange	-34.0	[-34.0]
01467370-v	surround	0.0	[0, 0, 0]
01467370-v	ring	0.0	[0]
01469263-v	lay over	0.0	[0]
01474209-v	lay out	0.0	[0]
01475536-v	loose	0.0	[0]
01476483-v	block	-34.0	[-34.0]
01477704-v	shade	-34.0	[-34.0]
01478002-v	bar	-34.0	[-34.0]
01478002-v	block	-34.0	[-34.0]
01481014-a	masked	0.0	[0]
01481360-v	hang	0.0	[0]
01481612-a	married	34.0	[34.0, 34.0]
01482075-v	hang	-9.0	[0, 0, 0, -36.0]
01482140-a	wed	0.0	[0]
01482228-a	unmarried	-21.0	[-21.0]
01482228-a	single	0.0	[0]
01483247-v	veil	0.0	[0]
01483324-a	masculine	0.0	[0]
01487627-a	material	0.0	[0]
01493016-a	childish	-34.0	[-34.0, -34.0, -34.0]
01493741-v	put	0.0	[0, 0, 0, 0, 0, 0.0]
01494310-v	place	0.0	[0, 0, 0]
01494310-v	put	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
01494310-v	lay	-3.3333333333333335	[0, 0, -30.0, 0, 0, 0, 0, 0, 0]
01494310-v	leave	0.0	[0]
01494310-v	set	0.0	[0, 0]
01495912-a	supreme	48.0	[0.0, 96.0]
01499265-v	throw	-11.333333333333334	[0, -34.0, 0]
01499265-v	thrust	-34.0	[-34.0]
01503061-n	bird	0.0	[0, 0, 0, 0, 0]
01503404-v	heap	0.0	[0]
01504130-v	distribute	0.0	[0]
01504625-a	musical	64.0	[64.0]
01505254-v	draw	34.0	[34.0]
01505958-v	arrest	-3.0	[-3.0]
01507143-v	hurl	-33.75	[-34.0, -34.0, 0, -67.0]
01507407-v	dash	-34.0	[-34.0]
01508086-a	ruthless	-34.0	[-34.0]
01508368-v	throw	-19.8	[-31.0, -34.0, -34.0, 0, 0]
01509066-a	gentle	34.0	[34.0]
01509527-a	intense	-15.75	[0, -31.0, 0, -32.0]
01510444-a	bad	-49.0	[-64.0, -34.0]
01511387-a	keen	34.0	[34.0]
01511520-a	utmost	22.8	[0, 34.0, 34.0, 46.0, 0]
01511520-a	extreme	58.0	[58.0]
01511854-a	fierce	-15.5	[-64.0, 33.0]
01512625-v	toss	0.0	[0]
01513050-a	terrible	-95.0	[-95.0, -95.0]
01513050-a	severe	-95.0	[-95.0]
01513430-v	throw	0.0	[0]
01513512-a	strong	10.111111111111112	[0, 0, 0, 0, 34.0, 26.666666666666668]
01513776-a	thick	0.0	[0]
01514141-a	wild	-34.0	[-34.0, -34.0]
01514525-v	toss	-34.0	[-34.0]
01515078-n	night-bird	0.0	[0]
01516534-v	drive	0.0	[0]
01519184-v	shoot	-17.0	[-34.0, 0]
01519803-a	unmitigated	0.0	[0, 0]
01521367-v	unravel	34.0	[34.0]
01523986-v	curl	0.0	[0]
01525666-v	run	0.0	[0]
01526290-v	run	0.0	[0]
01527420-a	metallic	0.0	[0, 0]
01532912-a	small	0.0	[0]
01534648-a	extraordinary	0.0	[0.0]
01535481-a	far	-34.0	[-34.0]
01538629-v	spatter	-34.0	[-34.0]
01539063-v	take in	34.0	[34.0]
01539063-v	absorb	0.0	[0]
01542668-v	hang	0.0	[0]
01543123-v	sit	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
01543731-v	perch	0.0	[0]
01544285-v	seat	0.0	[0, 0, 0]
01544692-v	lay	0.0	[0, 0, 0]
01545314-v	squat	0.0	[0, 0]
01545314-v	crouch	0.0	[0]
01546111-v	stand	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
01546768-v	stand	0.0	[0]
01547001-v	lie	0.0	[0, 0, 0]
01548718-v	rub out	0.0	[0]
01549568-a	dissolute	-64.0	[-64.0]
01549964-a	disgraceful	-74.0	[-64.0, -84.0]
01549964-a	scandalous	-64.0	[-64.0]
01551633-a	many	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
01551633-n	many	0.0	[0]
01552255-a	many a	0.0	[0]
01552634-a	some	0.0	[0, 0, 0, 0, 0]
01552885-a	few	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
01553340-a	a few	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, 0, 0, 0, 0, 0]
01553340-a	a couple of	0.0	[0, 0]
01553494-a	hardly a	23.0	[23.0]
01553629-a	much	0.0	[0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, 0, 0, 0]
01554063-a	some	1.5454545454545454	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 34.0]
01554230-a	such	3.5	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 43.0, 0, 0, 27.0, 0]
01554230-n	such	0.0	[0, 0, 0, 0, 0, 0]
01554510-a	little	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
01554510-a	slight	0.0	[0]
01554940-a	small	0.0	[0, 0, 0]
01555133-a	more	4.222222222222222	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13.0, 33.0, 30.0, 0, 0, 0]
01555133-a	more than	-0.12	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -35.0, 0, 0, 0, 0, 0, 32.0, 0, 0, 0, 0, 0, 0, 0]
01555416-a	less	0.0	[0]
01555732-a	most	0.0	[0, 0]
01556061-a	less	0.0	[0]
01556061-a	least	0.0	[0, 0]
01556355-a	more	5.666666666666667	[0, 34.0, 0, 0, 0, 0]
01556913-a	less	-11.333333333333334	[-34.0, 0, 0]
01557614-a	mortal	0.0	[0]
01557774-v	part	0.0	[0]
01559473-v	worry	-100.0	[-100.0]
01560984-v	sever	-34.0	[-34.0]
01564315-a	motionless	-30.0	[-30.0]
01564315-a	still	0.0	[0, 0]
01564603-a	rigid	-25.0	[-34.0, -25.0, -16.0]
01564603-a	set	0.0	[0, 0]
01564603-a	fixed	0.0	[0, 0]
01567275-v	plant	0.0	[0]
01568886-v	surround	0.0	[0]
01571363-a	artificial	0.0	[0]
01572728-v	strain	-11.0	[-11.0]
01572831-a	dummy	-34.0	[-34.0, -34.0]
01572978-v	clinch	-34.0	[-34.0]
01573515-v	tear	-34.0	[-34.0]
01574036-a	natural	13.5	[27.0, 0]
01574446-a	supernatural	0.0	[0]
01574925-a	spectral	0.0	[0]
01579128-a	final	0.0	[0]
01579467-a	supreme	-9.75	[0, -19.5]
01579813-v	open	0.0	[0]
01580050-a	necessary	5.3275	[0.0, 0.0, 0.0, 0.0, 0.0, 34.0, 16.425, 0.0, 2.85, 0]
01580077-n	jay	0.0	[0]
01581115-a	unnecessary	-17.0	[-34.0, 0.0]
01582409-v	bury	-34.0	[-34.0]
01585759-v	extricate	26.0	[26.0]
01586342-a	nice	49.0	[64.0, 34.0]
01586752-a	good	34.0	[34.0]
01586850-v	frame	0.0	[0, 0, 0]
01586850-v	frame in	0.0	[0]
01587062-v	close in	0.0	[0.0]
01587787-a	hateful	-63.5	[-63.5]
01588172-a	noble	95.0	[95.0]
01588493-v	mark	0.0	[0]
01590484-a	aristocratic	34.0	[34.0]
01592456-v	pluck	0.0	[0]
01593763-v	sweep	0.0	[0]
01595050-a	natural	14.0	[0, 28.0]
01595596-a	unnatural	-30.0	[-30.0]
01601234-v	bear	0.0	[0]
01604330-n	bird of prey	-64.0	[-64.0]
01606574-v	lean	0.0	[0]
01607590-v	clap	0.0	[0]
01609115-v	pull at	0.0	[0]
01609115-v	pluck at	0.0	[0]
01609287-v	pull	0.0	[0, 0]
01609762-a	heard	0.0	[0]
01610261-a	unseen	-17.0	[0, -51.0, 0]
01610834-v	cut	0.0	[0]
01614372-a	wilful	0.0	[0]
01617192-v	make	2.723076923076923	[0, 0.0, 0.0, 0.0, 0, 34.0, 0.0, 0, 1.4000000000000001, 0, 0.0, 0.0, 0]
01618053-a	obvious	0.0	[0]
01618376-a	plain	34.0	[34.0]
01618376-a	evident	17.65555555555555	[0, 22.7, 22.7, 0.0, 22.7, 22.7, 22.7, 22.7, 22.7]
01618376-a	apparent	34.0	[34.0]
01618547-v	institute	0.0	[0]
01619014-v	make	27.0	[27.0]
01619014-v	do	0.0	[0]
01619929-v	destroy	-59.75	[-55.5, -64.0]
01625063-a	obscene	-64.0	[-64.0]
01625893-a	loathsome	-95.0	[-95.0]
01625893-a	distasteful	-33.0	[-33.0]
01626562-a	horrid	-95.0	[-95.0]
01629403-v	give	0.0	[0]
01629589-v	play	17.0	[34.0, 0]
01629589-v	make for	34.0	[34.0]
01631072-v	renew	35.0	[35.0]
01632411-v	invent	34.0	[34.0, 34.0, 34.0]
01632537-a	official	17.0	[34.0, 0]
01632897-v	throw	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
01632897-v	cast	0.0	[0, 0]
01633343-v	conceive	34.0	[34.0, 34.0, 34.0, 34.0]
01635432-v	fancy	23.642857142857142	[34.0, 34.0, 64.0, 0, 0.0, 0.0, 33.5]
01635432-v	see	0.0	[0]
01635432-v	picture	0.0	[0]
01636397-v	imagine	17.444444444444443	[34.0, 34.0, 0, 34.0, 20.4, 0.0, 0.0, 14.2, 20.4]
01636397-v	see	0.0	[0]
01637633-v	dream	0.0	[0]
01637982-v	find	0.0	[0]
01638368-v	contrive	0.0	[0]
01638438-a	old	0.0	[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0.0, 0, 0, 0]
01640850-a	new	10.625	[34.0, 0.0, 17.0, 0.0, 0, 34.0, 0, 0]
01640855-v	carry out	0.0	[0, 0]
01640855-v	accomplish	33.5	[33.5]
01641648-a	fresh	0.0	[0]
01643620-a	old	-1.16	[0, 0, 0, 0, -27.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -2.0, 0]
01645601-v	cause	1.2142857142857142	[0, 0, 0, 8.5, 0, 0, 0]
01645601-v	make	17.0	[34.0, 0.0]
01645678-a	grey	0.0	[0.0, 0.0]
01645678-a	white-haired	0.0	[0]
01645678-a	gray-headed	0.0	[0]
01646075-v	make	17.0	[34.0, 0]
01646300-v	drive	0.0	[0, 0, 0]
01646941-a	young	7.5	[30.0, 0, 0, 0]
01647543-v	fix	0.0	[0]
01647672-v	give	0.0	[0]
01648126-v	arrange	0.0	[0, 0]
01648617-a	early	0.0	[0]
01649031-a	little	0.0	[0, 0, 0, 0]
01649720-a	young	9.333333333333334	[0, 28.0, 0]
01649999-v	move	0.0	[0]
01651196-a	on	0.0	[0]
01651293-v	undertake	0.0	[0]
01651972-v	lay	0.0	[0]
01652380-a	open	0.42500000000000004	[0, 0, 0, 0, 0, 0, 3.4000000000000004, 0]
01652601-a	ajar	0.0	[0]
01652782-a	shut	-34.0	[-34.0]
01653873-v	make	17.0	[0, 34.0]
01653992-a	drawn	0.0	[0]
01654377-a	open	0.0	[0, 0]
01654628-v	build	0.0	[0, 0]
01655505-v	establish	34.0	[34.0]
01655505-v	build	0.0	[0]
01658188-v	fashion	0.0	[0]
01661091-n	reptile	0.0	[0]
01661243-v	erect	34.0	[34.0]
01661289-a	good	64.0	[64.0, 64.0, 64.0, 64.0, 64.0]
